episode,timestep,reward
20988,2276000,76.2525
21013,2278000,68.3339
21039,2280000,70.9519
21071,2282000,45.5387
21097,2284000,67.7287
21123,2286000,65.2574
21174,2288000,22.9929
21215,2290000,33.1738
21249,2292000,45.5523
21278,2294000,58.2439
21308,2296000,52.84
21337,2298000,60.8104
21368,2300000,49.2502
21411,2302000,25.6517
21437,2304000,67.9712
21472,2306000,41.5995
21501,2308000,59.6424
21526,2310000,67.3687
21551,2312000,73.8291
21576,2314000,75.4813
21600,2316000,69.8731
21623,2318000,84.8254
21646,2320000,80.0498
21669,2322000,79.7747
21691,2324000,89.0806
21714,2326000,82.7407
21736,2328000,91.036
21758,2330000,83.1823
21782,2332000,74.0069
21803,2334000,91.6905
21825,2336000,81.7555
21848,2338000,82.7077
21870,2340000,88.4601
21891,2342000,89.8965
21914,2344000,89.7141
21935,2346000,96.051
21958,2348000,83.2024
21981,2350000,79.8692
22003,2352000,83.995
22027,2354000,79.5278
22049,2356000,92.0818
22071,2358000,90.0012
22094,2360000,80.1717
22116,2362000,90.7237
22139,2364000,79.4305
22162,2366000,76.373
22184,2368000,85.6483
22207,2370000,78.5538
22230,2372000,77.8924
22252,2374000,87.1694
22275,2376000,83.6511
22296,2378000,84.743
22319,2380000,83.0484
22341,2382000,84.7784
22364,2384000,76.3861
22387,2386000,74.6086
22409,2388000,83.2619
22431,2390000,87.7689
22454,2392000,80.265
22475,2394000,100.1649
22498,2396000,91.0523
22520,2398000,81.4835
22542,2400000,87.7049
22565,2402000,72.0964
22589,2404000,75.9654
22612,2406000,80.19
22634,2408000,86.308
22656,2410000,82.1051
22678,2412000,77.8674
22701,2414000,80.0981
22723,2416000,87.4673
22745,2418000,83.9417
22768,2420000,77.1107
22789,2422000,86.9543
22812,2424000,86.5034
22834,2426000,86.7634
22857,2428000,78.4687
22879,2430000,96.742
22902,2432000,80.0388
22925,2434000,76.7056
22947,2436000,91.9613
